Average Close Price (USD),Average Close Price Target (USD),MACD,Stochastics,ATR
428.80666666666673,416.76996666666673,-6.26975163810328,52.475596729174036,21.589996666666593
416.76996666666673,456.18578666666673,-4.889866848798526,42.03633062691808,26.758359999999982
456.18578666666673,523.7046266666666,-0.5397633381900633,76.22113490206179,65.52566333333334
523.7046266666666,525.2600566666666,7.78333589777985,100.0,86.80016333333333
525.2600566666666,501.5492966666666,13.89976430251074,100.0,43.927386666666564
501.5492966666666,486.3412266666666,16.43593899380172,84.89364954097213,39.41608666666673
486.3412266666666,504.43018,16.958112315946174,75.20444366037502,31.859883333333244
504.43018,505.7280733333334,18.413897078971722,86.72908768234369,35.07751333333334
505.7280733333334,496.7189433333333,19.255451190709355,87.55598785558865,11.993333333333226
496.7189433333333,489.2414766666666,18.87532312648203,81.81618554174706,23.846746666666718
489.2414766666666,492.60899666666666,17.73429802129852,77.05222048907198,19.52253666666661
492.60899666666666,501.06044,16.85135522990876,79.19769947404703,11.394869999999969
501.06044,465.98345666666665,16.524282795182433,77.69416850270231,18.660436666666726
465.98345666666665,460.56724,13.456329716335269,45.362198519698865,56.637110000000064
460.56724,435.48333333333335,10.667305482888,40.36983777350847,17.301856666666765
435.48333333333335,444.99822,6.740011980681157,0.0,26.58389999999997
444.99822,442.55989000000005,4.6113040571088995,10.598389330092497,23.05626666666683
442.55989000000005,448.48772666666673,2.955458449418831,7.882395796950681,19.96019333333328
448.48772666666673,459.7648966666666,2.283067890374559,18.512978101041266,14.001366666666684
459.7648966666666,454.3879366666667,2.7069987255283063,34.5670911919287,15.944829999999854
454.3879366666667,440.19171333333327,2.6918373804433013,26.91248246250656,13.763526666666564
440.19171333333327,436.9699966666667,1.7313674954755793,6.702822161488416,22.37610333333339
436.9699966666667,429.73,0.9208307008512353,2.2670462435773118,12.425873333333357
429.73,429.95984000000004,-0.04763572027820473,0.0,14.73332999999991
429.95984000000004,439.96205,-0.5602622302350309,0.322218676907116,14.319913333333375
439.96205,442.9172466666666,-0.032920833850525355,14.344577153877022,23.430493333333402
442.9172466666666,449.66500999999994,0.7050451503448034,36.375142894419845,10.050253333333387
449.66500999999994,453.82601333333326,1.8394453333755543,64.64589567678533,16.434380000000033
453.82601333333326,437.83223,3.0293870980198214,80.22672293750749,8.167766666666637
437.83223,441.10595333333333,2.7701511873869986,26.976054187634386,22.81666333333328
441.10595333333333,439.04966666666667,2.8773989303247074,37.87578648791763,11.072906666666768
439.04966666666667,445.17333333333335,2.853716952122694,31.029461396515597,8.589969999999994
445.17333333333335,445.85901333333334,3.3224655920630166,51.41796725564469,9.446999999999946
445.85901333333334,447.8074533333333,3.7292968325882256,65.41104209719622,7.115676666666673
447.8074533333333,448.28745333333336,4.165892918065824,75.02259018227635,5.21411999999998
448.28745333333336,443.74,4.499376278100797,77.01462095251196,7.244116666666571
443.74,443.655,4.3834511042458715,58.14239810624292,6.170786666666743
443.655,486.12583666666666,4.269708785026536,57.383141439236425,12.404999999999973
486.12583666666666,488.8015133333333,7.211465606096041,100.0,49.291653333333386
488.8015133333333,520.7633333333333,9.348653929232212,100.0,7.6745266666666225
520.7633333333333,518.26283,12.94220908096107,100.0,34.608486666666636
518.26283,520.2466633333332,14.959120951859825,96.9848425586685,30.09423666666669
520.2466633333332,571.3666099999999,16.104837484697008,99.37698887482134,11.151373333333368
571.3666099999999,580.02663,20.108985194768408,100.0,62.200003333333484
580.02663,572.7451233333333,22.929668727038344,100.0,23.41059999999993
572.7451233333333,577.8341066666667,23.65522470756159,94.66054144350501,40.98035333333337
577.8341066666667,571.9506,23.741460601894904,98.3922438022239,19.79470333333336
571.9506,622.0267333333333,22.55933063318176,94.07792515202762,13.55692333333343
622.0267333333333,630.8118333333333,24.51240933398234,100.0,57.05117999999982
630.8118333333333,635.48582,25.621515407688033,100.0,19.881880000000024
635.48582,663.5733333333334,25.775771490930165,100.0,59.553486666666686
663.5733333333334,674.81646,26.903392189978167,100.00000000000001,55.625673333333225
674.81646,647.78558,27.44139326206859,100.0,28.638630000000035
647.78558,660.58,24.767347746606358,82.73378905362972,79.19646
660.58,651.8542233333333,22.74472389963803,90.90633669752663,23.081076666666604
651.8542233333333,659.9766666666667,19.67502925601418,85.1444220269078,10.972446666666656
659.9766666666667,658.9292433333334,17.152150380488365,85.65508472623856,20.206639999999993
658.9292433333334,648.6660033333334,14.417457906056242,84.55540383693226,10.469666666666626
648.6660033333334,649.6932866666666,10.942596434443566,74.57809941348215,16.301613333333307
649.6932866666666,625.1981766666668,7.854825969426059,75.57676246197387,15.079073333333326
625.1981766666668,576.7483533333333,3.2972135972644026,51.764090308161286,29.82596000000001
576.7483533333333,588.0912866666667,-3.8749722869194585,0.0,78.81074666666666
588.0912866666667,562.0436666666667,-8.364704420884884,11.56638352557174,46.4526033333334
562.0436666666667,584.9772566666667,-13.494605876027613,0.0,50.44600999999989
584.9772566666667,588.0156666666667,-15.380256661132371,20.33610175125571,41.48862333333341
588.0156666666667,609.9013333333334,-16.3289644949961,23.030377480525875,29.242149999999924
609.9013333333334,608.1297066666667,-15.2149951810025,48.56854831889421,30.054186666666737
608.1297066666667,597.1102066666666,-14.363246833951656,46.77060576640091,18.326666666666597
597.1102066666666,594.3076933333333,-14.371155670591662,35.806663739495285,22.136316666666744
594.3076933333333,594.4958,-14.378667602977732,32.94499981279713,18.152000000000044
594.4958,601.4595499999998,-14.154563443793581,33.49531937553966,13.933930000000032
601.4595499999998,590.63051,-13.271705329068364,44.969827973393556,16.60537999999997
590.63051,582.0179066666667,-13.214815861924556,32.614908465471146,15.665706666666438
582.0179066666667,564.2983333333333,-13.567967494626949,31.627574974455484,15.372863333333271
564.2983333333333,577.94015,-14.837352506163302,4.7111922158064425,22.033906666666667
577.94015,601.2875533333333,-14.443803470222143,33.21616877825216,16.40893333333338
601.2875533333333,593.2909366666668,-12.176959951503909,82.00125371762095,24.94333000000006
593.2909366666668,597.76795,-10.897995382709276,63.57608783047921,13.063063333333275
597.76795,639.3733333333333,-9.448461680111713,73.39345364705547,10.399729999999977
639.3733333333333,643.0066666666668,-5.248517232885428,100.0,49.77562666666677
643.0066666666668,648.3265766666667,-1.9634095945463734,100.0,20.883063333333325
648.3265766666667,645.7111166666667,0.6951218098942409,99.99999999999999,18.510153333333278
645.7111166666667,632.1641766666667,2.2564956029594327,96.887403691608,13.824036666666643
632.1641766666667,629.6624400000001,2.2070160481159213,80.76551483304837,28.62166000000002
629.6624400000001,630.97267,1.8137302744707853,77.7882579400982,10.78233333333344
630.97267,624.0261966666667,1.4621788237117581,79.34753128442168,10.949989999999843
624.0261966666667,619.8390099999999,0.556818221406898,71.08069973139588,22.44392999999991
619.8390099999999,623.3687866666667,-0.5126919153742531,66.09762915825948,12.134190000000217
623.3687866666667,613.7809966666667,-1.1091994188165266,64.54175729335688,9.721973333333267
613.7809966666667,629.9853666666667,-2.2936549542522027,37.2305291625572,15.055116666666777
629.9853666666667,634.4938599999999,-2.0005370350175884,66.6739407409452,17.257556666666687
634.4938599999999,627.12695,-1.5123171202400023,72.64024444756784,9.554713333333325
627.12695,623.2678099999998,-1.7529730103375414,38.632882508654475,15.110716666666463
623.2678099999998,621.2656599999999,-2.246063280155729,27.46172834074025,12.562413333333325
621.2656599999999,621.04133,-2.7655363036750646,21.666052019775552,5.4200000000001864
621.04133,624.9266299999998,-3.156246858667396,22.738196202623985,15.297779999999989
624.9266299999998,628.6863333333333,-3.145049131489216,53.810200714241304,16.93417000000011
628.6863333333333,627.96,-2.8562449307742703,71.96173907389928,13.013149999999996
627.96,621.6366666666668,-2.6997273237425468,68.45506150043023,5.923336666666614
621.6366666666668,624.0962499999998,-3.0402421914340785,37.92652842621672,9.293333333333408
624.0962499999998,616.5127266666667,-3.0863303771056776,49.80119439465795,9.916666666666742
616.5127266666667,618.9438200000001,-3.640865577398614,13.188567683946431,9.933523333333142
618.9438200000001,602.5354866666668,-3.8130794529189966,24.925686276434845,10.029999999999973
602.5354866666668,599.0040566666668,-5.0584411850808095,0.0,28.03208333333339
599.0040566666668,596.7433333333332,-6.090511664584885,0.0,18.810726666666596
596.7433333333332,593.6,-6.841081345926762,0.0,11.988093333333381
593.6,588.2704133333333,-7.424777832446102,0.0,6.279999999999973
588.2704133333333,581.38634,-8.020682720878668,0.0,22.637116666666657
581.38634,560.5304033333333,-8.70864524902608,0.0,18.67452666666668
560.5304033333333,583.7489333333333,-10.43275176324341,0.0,25.64640666666662
583.7489333333333,596.5066666666668,-9.656248937645202,34.0667789288474,30.30701333333343
596.5066666666668,589.2755666666667,-7.881300421943377,53.35381659062783,183.0392399999999
589.2755666666667,583.27543,-6.885070255301478,45.22108150949422,11.488010000000031
583.27543,588.6184400000002,-6.373501824710317,35.78183546573297,11.418356666666682
588.6184400000002,578.5700633333333,-5.398362669763658,48.084906292932416,12.505429999999933
578.5700633333333,579.3299999999998,-5.226332832721081,30.882733846818862,13.1946200000001
579.3299999999998,582.89118,-4.844149956751637,44.755527604793336,9.67999999999995
582.89118,588.1433333333333,-4.11934196413759,58.11971239885696,11.500456666666764
588.1433333333333,587.09,-3.0499695008964087,76.25157643968625,7.985486666666702
587.09,584.7338766666667,-2.2209831664060973,73.82533427827725,6.874990000000139
584.7338766666667,573.0819766666667,-1.678954458205757,67.27622907659747,9.841283333333308
573.0819766666667,570.8959033333333,-2.0220388905529694,34.88848526885189,17.746176666666656
570.8959033333333,544.2968533333333,-2.296392045188747,28.81205283594848,11.082566666666594
544.2968533333333,513.91624,-4.263636030211466,0.0,41.9938433333333
513.91624,512.1599966666666,-7.628450634791708,0.0,51.23136666666676
512.1599966666666,517.5533333333333,-9.807588117099922,0.0,34.750000000000114
517.5533333333333,499.3933333333334,-10.556657587386272,7.053945164896277,37.646666666666704
499.3933333333334,469.47333333333336,-11.952422186811868,0.0,38.761540000000025
469.47333333333336,485.43333666666666,-14.590339219649751,0.0,54.10000000000008
485.43333666666666,521.1233333333333,-14.709384089371188,13.449063228560975,36.389999999999986
521.1233333333333,513.3833333333333,-11.615227431364382,43.524058312968734,55.7530000000001
513.3833333333333,520.05795,-9.458896909563428,37.00176961321309,24.384526666666716
520.05795,507.38333,-6.986985134774169,43.00803457559867,31.746496666666587
507.38333,513.34333,-5.752637495218703,32.89069751912499,30.649756666666633
513.34333,507.47914000000003,-4.085891985095621,42.34202403898543,11.236666666666679
507.47914000000003,510.305,-3.0116943454697704,37.47273083956233,19.749853333333306
510.305,515.9045266666667,-1.762262168926192,54.57063055395776,11.455000000000041
515.9045266666667,502.94425,-0.2279917833570586,89.89582445950312,11.676403333333326
502.94425,513.8984766666666,0.12593041930847093,64.80332365279122,13.366943333333438
513.8984766666666,508.03867666666673,1.353057749526375,86.01189415940618,13.697586666666666
508.03867666666673,490.79765333333336,1.948047624388515,74.666686027751,16.435233333333315
490.79765333333336,483.46,1.2589806594265482,41.286195546950644,26.00534333333343
483.46,492.0197966666667,0.3960527571446377,0.0,10.427653333333353
492.0197966666667,474.465,0.5789696567329798,22.72713514470322,14.943129999999996
474.465,483.8788366666667,-0.3820490982381095,0.0,19.844796666666696
483.8788366666667,477.62,-0.1823792225119476,20.647570878100055,15.65856666666673
477.62,495.29,-0.29565601266927644,7.613503950897827,13.975000000000023
495.29,478.38667,1.0923188847333485,50.25395238587832,20.636666666666656
478.38667,475.84237,1.011147446261898,9.463597476740807,17.063330000000008
475.84237,473.62000000000006,0.9263819811505449,3.32380726999948,32.59952333333331
473.62000000000006,476.3000033333333,0.8638442503567134,0.0,13.337653333333435
476.3000033333333,475.9966666666666,1.1699562530783645,6.65368592638738,11.04666999999995
475.9966666666666,473.215,1.5107241090383638,5.900587269809585,8.550043333333349
473.215,476.95,1.6854022735855736,0.0,13.050000000000011
476.95,480.66,2.203334695473277,16.919592298980774,7.553336666666723
480.66,468.1259366666666,2.942472962689429,33.725934314835946,6.610000000000014
468.1259366666666,464.0500033333333,2.6444109860186593,0.0,13.104063333333443
464.0500033333333,451.28667,2.2287374555529595,0.0,28.483289999999954
451.28667,451.7871566666667,1.1171457189001508,0.0,20.216666666666583
451.7871566666667,389.02207000000004,0.5013131735187102,1.137383617709588,65.39382333333333
389.02207000000004,401.7833366666666,-4.288010097826362,0.0,70.25508666666673
401.7833366666666,395.0833366666666,-6.44006622045978,13.92574741339813,52.65992999999992
395.0833366666666,400.85633666666666,-8.053721330300668,6.614364452215956,35.61666333333329
400.85633666666666,429.3700033333333,-8.331569386710672,12.914157561903268,51.76666666666671
429.3700033333333,425.74726,-6.016478495438875,44.02973019287236,47.86699333333331
425.74726,404.95,-4.247278109955026,40.07640722569786,27.064543333333347
404.95,403.27,-4.1476556520075505,17.38137253864197,25.413926666666725
403.27,399.51,-3.8512306160375935,15.548070542405249,17.80450000000002
399.51,380.02,-3.5704375744560686,11.444966074637382,11.149999999999977
380.02,371.58163666666667,-4.4348913281653495,0.0,42.31403666666665
371.58163666666667,386.0833366666666,-5.280802345797479,0.0,20.18812333333335
386.0833366666666,385.9533333333334,-4.433649412272192,18.080675744013515,23.06329000000011
385.9533333333334,372.1766733333334,-3.4651296661529827,17.918587980810674,9.56666666666672
372.1766733333334,357.1433333333334,-3.417746190260072,1.0296824447366553,15.15666333333337
357.1433333333334,325.66062000000005,-4.1077221426569785,0.0,26.023329999999987
325.66062000000005,325.3233333333333,-6.471914182415482,0.0,44.29901333333328
325.3233333333333,334.09171000000003,-7.697747286952826,0.0,59.04811999999998
334.09171000000003,335.8253400000001,-7.419264203486026,8.427349637106806,47.761709999999994
335.8253400000001,358.59,-6.585535149081856,10.457673798720982,23.348276666666663
358.59,365.88334,-3.8694648350184053,41.77829872739449,26.376836666666634
365.88334,358.6639,-1.019121026887472,52.035588436537786,47.02806999999996
358.6639,360.14957999999996,0.7941698802014763,44.94145398993533,24.979429999999923
360.14957999999996,376.7033333333334,2.442423478943077,57.31771684673488,17.17827666666659
376.7033333333334,391.98333333333335,5.000737773753837,84.56220734242902,25.578623333333383
391.98333333333335,404.19181666666674,8.021980909276085,100.0,31.523263333333432
404.19181666666674,396.0963766666666,11.043582884209695,100.0,23.697249999999997
396.0963766666666,384.1278833333333,12.498719245659156,89.73551961715147,20.632776666666757
384.1278833333333,381.6368333333333,12.510555896976129,74.56026477834709,25.162496666666755
381.6368333333333,392.1239766666667,12.17047830559033,71.40177878404735,12.655643333333444
392.1239766666667,386.89,12.51100576987573,84.69878018448007,19.929400000000044
386.89,384.4772533333333,12.177627870846912,75.31841606327549,7.483976666666706
384.4772533333333,386.7441366666667,11.568370199400956,71.16340596363415,8.863333333333287
386.7441366666667,383.56844,11.106812727785071,61.739068143849515,14.893699999999967
383.56844,360.59985,10.360723923056813,54.70169035481885,12.237970000000018
360.59985,362.7860633333333,8.004975540526125,4.252226198211695,26.771773333333385
362.7860633333333,351.87057333333337,6.386243368948806,5.98626121849244,16.333573333333334
351.87057333333337,355.8900000000001,4.390941086940563,0.0,16.619396666666546
355.8900000000001,354.9833333333333,3.2610228696981665,7.682207857828166,18.486350000000016
354.9833333333333,358.3950700000001,2.419981230611727,5.949323451984585,7.268040000000099
358.3950700000001,334.65521666666666,2.1167526711401266,14.752692263136748,8.911656666666659
334.65521666666666,345.3369466666666,0.2506697757256706,0.0,24.54844666666679
345.3369466666666,340.98,-0.18687376848466997,18.587020147989886,17.47999999999996
340.98,323.96000333333336,-0.6826393221942944,11.005602580138069,8.666666666666629
323.96000333333336,323.59986333333336,-2.1120036718907933,0.0,21.543330000000026
323.59986333333336,324.68666666666667,-2.955566402956787,0.0,8.029473333333272
324.68666666666667,327.37333333333333,-3.2518955107834007,1.7211431472117251,7.959613333333266
327.37333333333333,334.71155666666664,-3.0343313936506995,6.292412142737159,8.773333333333312
334.71155666666664,348.83,-2.123933043996498,28.35613898089965,18.456666666666706
348.83,343.57956333333334,-0.26484202129303647,64.3852597768262,15.940076666666641
343.57956333333334,346.79227000000003,0.8135930981748469,57.420840150204434,11.893333333333317
346.79227000000003,358.25666666666666,1.9138372357613367,66.654027633308,10.491486666666674
358.25666666666666,363.1333333333334,3.5846000364211985,99.60223448402157,17.256359999999972
363.1333333333334,369.78223,5.1272893035694835,100.0,19.306950000000086
369.78223,422.6606733333333,6.651838858298468,100.0,9.748096666666754
422.6606733333333,418.45000333333337,11.42641492748139,100.0,62.30772999999999
418.45000333333337,398.01566666666673,14.228598086233305,95.74940887319623,66.60666666666668
398.01566666666673,377.83,14.36958598592499,75.12133540330774,30.800003333333393
377.83,386.02333333333326,12.631068924107943,54.74428955978318,26.78411666666659
386.02333333333326,391.75,11.645806237011946,62.605040615874856,16.13333
391.75,373.30148333333335,11.032757445489292,67.56056645790163,36.41997666666674
373.30148333333335,382.72933000000006,8.953501709969546,43.877560263538804,23.039553333333288
382.72933000000006,355.57731333333334,7.89790523626549,49.50583858353371,13.943926666666641
355.57731333333334,353.51,4.962555570911262,15.171448655690343,30.96295333333336
353.51,356.48999666666674,2.590700216316303,8.854450212277609,14.570016666666675
356.48999666666674,365.91333333333336,1.0512823369219095,4.309425379420385,13.129996666666784
365.91333333333336,373.7137033333333,0.6093613533220145,17.936677598993782,14.773333333333255
373.7137033333333,376.3966666666667,0.8382024557192829,29.216929292855234,32.50667000000004
376.3966666666667,369.74756,1.164355999590372,33.09680956589392,17.98963000000009
369.74756,372.15023666666673,0.8773984414012435,25.003940816962313,17.29296999999991
372.15023666666673,379.8086666666666,0.8161471724206464,41.8828388894299,11.657913333333397
379.8086666666666,376.35506333333336,1.2924082849819776,68.77266387726628,23.525523333333297
376.35506333333336,380.0175233333334,1.333227764096387,59.74127440725253,11.088270000000023
380.0175233333334,376.05197999999996,1.5750800706988661,69.31883716875883,6.518126666666603
376.05197999999996,378.8757,1.4015225851159656,77.14749106156751,10.334829999999954
378.8757,377.02199999999993,1.4264230688695325,86.81136768023067,8.831443333333311
377.02199999999993,373.05742999999995,1.2530269964011478,88.6993466131687,10.425173333333419
373.05742999999995,376.52629666666667,0.7923617032734735,73.74295121498184,16.11369666666667
376.52629666666667,373.7166666666667,0.6766137277731197,85.1610978232871,10.141373333333433
373.7166666666667,374.9213333333333,0.35623513104284865,55.32634864769499,13.773326666666662
374.9213333333333,366.86962666666665,0.18958856700757765,50.37771962184788,9.898529999999937
366.86962666666665,350.45504666666665,-0.5281158996382553,0.0,15.968333333333362
350.45504666666665,345.89537666666666,-2.211295302206752,0.0,24.305623333333358
345.89537666666666,357.02073,-3.6679082865777985,0.0,11.124623333333375
357.02073,355.02666666666664,-3.7879998884939354,32.60449420728123,24.646856666666622
355.02666666666664,351.5166666666667,-3.89943061275816,26.760596539256326,10.319503333333387
351.5166666666667,353.0633333333333,-4.105591366720686,16.47402215022825,7.229736666666838
353.0633333333333,346.07526666666666,-4.004249116010147,21.734040003852638,10.19909333333328
346.07526666666666,329.9166666666667,-4.297498374998396,0.5454464414488771,11.951896666666755
329.9166666666667,323.39386333333334,-5.513127826576811,0.0,22.788453333333507
323.39386333333334,310.64587,-6.642280698891663,0.0,27.692096666666657
310.64587,328.0181,-8.11379371417633,0.0,31.02333333333337
328.0181,330.6199966666666,-7.608036199916988,27.027778718462784,27.331746666666618
330.6199966666666,320.74333333333334,-6.775951658924425,31.075819030787184,16.51410999999996
320.74333333333334,329.21399,-6.6284903061897715,17.95942486233727,13.339079999999967
329.21399,336.1924600000001,-5.643684070614227,40.03919364931779,9.34732333333335
336.1924600000001,322.07679,-4.200566158990144,55.08715282374996,10.916696666666667
322.07679,319.43,-3.9899920716502653,24.64895850898528,15.20433666666662
319.43,325.7464033333333,-3.8272848032857185,19.792637040690067,6.139999999999986
325.7464033333333,317.12666666666667,-3.0556486835852574,35.5998028799302,9.2233333333333
317.12666666666667,316.06005666666664,-2.9481176988165263,15.278604983372034,13.164960000000008
316.06005666666664,313.23000333333334,-2.7666617250043277,15.281622539625442,7.3103966666667475
313.23000333333334,310.9533333333333,-2.66232250170043,10.115374824324231,10.150003333333302
310.9533333333333,319.0459333333333,-2.5729257457786385,1.2035396244012044,13.364306666666664
319.0459333333333,317.55234333333334,-1.7495253717525276,32.88134867836878,8.292599999999993
317.55234333333334,315.27801000000005,-1.1210776090065444,26.145952223914744,7.99973
315.27801000000005,281.83185333333336,-0.704925251362928,17.134811056589836,4.9605033333333495
281.83185333333336,262.8830233333333,-2.6889210335123206,0.0,35.942746666666665
262.8830233333333,274.82336000000004,-5.258123970720423,0.0,32.037649999999985
274.82336000000004,283.2705650000001,-5.934316789388733,16.287584804339247,19.86815333333334
283.2705650000001,298.499865,-5.498144443887401,32.43150728876935,26.48512000000011
298.499865,284.5826600000001,-3.7983444640846624,56.65753522426997,24.914860000000033
284.5826600000001,295.59505333333334,-3.3500046224532856,34.51872404357954,13.91720499999991
295.59505333333334,276.1366666666666,-2.0047756371609573,58.24489863506008,20.706090000000017
276.1366666666666,265.8612,-2.2554106043586426,23.598569471085604,23.342553333333342
265.8612,266.6991233333334,-2.961479954368336,5.30274636172998,12.657480000000021
266.6991233333334,224.28000333333333,-3.1648997688915,6.794697781863621,17.80998999999997
224.28000333333333,176.5233333333333,-6.109423486937482,0.0,50.06663333333336
176.5233333333333,215.8998,-11.269066980154332,0.0,66.67063333333337
215.8998,209.35747666666663,-11.557461090007596,28.378478918776626,61.61862999999997
209.35747666666663,200.30556666666664,-11.685360291458608,26.918410357052405,24.63666333333333
